policy_id,gender,living_status,age,safty_rating,high_education_ind
policy_2884,M,own,63,72,TRUE
policy_2886,F,own,45,77,TRUE
policy_2887,M,own,54,65,TRUE
policy_2894,F,rent,52,33,TRUE
policy_2894,F,rent,45,90,TRUE
policy_2895,M,own,33,80,TRUE
policy_2895,F,own,33,52,TRUE
policy_2897,M,own,51,NA,TRUE
policy_2897,M,own,62,85,TRUE
policy_2897,M,dependent,17,57,FALSE
policy_2898,F,own,43,86,FALSE
policy_2899,M,rent,70,88,TRUE
policy_2900,M,rent,44,65,TRUE
policy_2900,F,rent,52,83,FALSE
policy_2900,F,dependent,18,35,FALSE
policy_2902,F,own,40,80,TRUE
policy_2902,F,dependent,17,67,FALSE
policy_2902,F,dependent,16,39,FALSE
policy_2902,F,dependent,19,54,FALSE
policy_2903,M,own,45,83,FALSE
policy_2903,F,own,46,68,FALSE
policy_2905,F,own,60,84,TRUE
policy_2905,M,own,37,87,FALSE
policy_2905,F,dependent,18,76,FALSE
policy_2905,F,dependent,17,73,FALSE
policy_2906,F,own,50,88,TRUE
policy_2906,F,own,63,82,FALSE
policy_2906,M,dependent,19,59,FALSE
policy_2909,M,dependent,24,73,TRUE
policy_2913,F,dependent,16,60,FALSE
policy_2914,F,own,64,77,TRUE
policy_2917,F,own,51,45,FALSE
policy_2917,F,own,33,87,FALSE
policy_2921,M,rent,40,93,TRUE
policy_2921,M,dependent,17,73,FALSE
policy_2921,M,dependent,20,63,FALSE
policy_2923,M,own,48,58,FALSE
policy_2923,M,own,52,77,TRUE
policy_2925,M,rent,33,91,TRUE
policy_2925,M,rent,77,71,FALSE
policy_2925,M,dependent,19,75,FALSE
policy_2927,F,own,41,67,FALSE
policy_2928,F,own,50,89,FALSE
policy_2930,M,rent,45,83,FALSE
policy_2930,M,rent,49,89,TRUE
policy_2931,F,own,40,59,TRUE
policy_2933,M,own,40,89,TRUE
policy_2933,F,own,46,50,FALSE
policy_2934,M,own,61,81,FALSE
policy_2934,F,own,35,83,TRUE
policy_2934,F,dependent,18,44,FALSE
policy_2934,F,dependent,18,66,FALSE
policy_2935,M,rent,31,78,TRUE
policy_2935,M,dependent,18,77,FALSE
policy_2937,M,rent,54,86,FALSE
policy_2937,F,dependent,19,19,FALSE
policy_2937,M,dependent,17,57,FALSE
policy_2939,M,own,57,70,TRUE
policy_2940,M,rent,58,87,FALSE
policy_2940,M,rent,54,85,TRUE
policy_2940,M,dependent,21,52,FALSE
policy_2942,M,rent,63,64,FALSE
policy_2943,M,own,37,80,TRUE
policy_2943,F,dependent,19,50,NA
policy_2943,M,dependent,17,42,FALSE
policy_2945,F,dependent,20,65,FALSE
policy_2947,F,rent,30,89,FALSE
policy_2948,M,own,55,71,TRUE
policy_2948,F,own,53,28,TRUE
policy_2949,M,rent,46,82,FALSE
policy_2952,F,own,55,77,TRUE
policy_2953,M,rent,60,79,FALSE
policy_2953,M,rent,45,67,FALSE
policy_2954,M,rent,45,96,FALSE
policy_2954,F,dependent,20,46,FALSE
policy_2955,F,rent,35,92,TRUE
policy_2957,M,own,32,80,TRUE
policy_2957,F,dependent,17,62,FALSE
policy_2957,M,dependent,16,52,FALSE
policy_2960,F,rent,44,61,FALSE
policy_2967,F,rent,37,95,FALSE
policy_2967,F,rent,39,85,TRUE
policy_2971,M,own,47,74,TRUE
policy_2971,M,own,57,94,TRUE
policy_2971,M,dependent,17,60,FALSE
policy_2973,M,own,29,85,FALSE
policy_2973,M,own,50,44,TRUE
policy_2973,F,dependent,18,80,FALSE
policy_2973,M,dependent,17,20,FALSE
policy_2973,F,dependent,17,35,FALSE
policy_2974,F,own,67,57,TRUE
policy_2974,F,own,61,60,FALSE
policy_2974,F,dependent,22,69,FALSE
policy_2979,F,rent,64,69,FALSE
policy_2981,F,own,34,69,TRUE
policy_2981,F,own,46,63,TRUE
policy_2982,F,dependent,16,81,FALSE
policy_2985,M,own,44,82,FALSE
policy_2985,M,own,67,81,TRUE
policy_2988,F,dependent,22,78,TRUE
policy_2992,F,rent,67,74,TRUE
policy_2992,M,rent,30,57,FALSE
policy_2997,M,own,40,68,TRUE
policy_2998,F,rent,56,74,TRUE
policy_2999,M,rent,34,80,FALSE
policy_2999,F,dependent,17,62,FALSE
policy_2999,M,dependent,17,57,FALSE
policy_3001,M,rent,30,91,FALSE
policy_3001,F,dependent,19,71,FALSE
policy_3001,M,dependent,17,58,FALSE
policy_3002,M,rent,46,94,FALSE
policy_3002,F,rent,44,73,TRUE
policy_3002,M,dependent,19,76,FALSE
policy_3003,F,own,38,79,TRUE
policy_3004,F,own,60,76,FALSE
policy_3004,F,own,56,64,TRUE
policy_3004,M,dependent,17,81,FALSE
policy_3004,M,dependent,17,53,FALSE
policy_3005,M,own,49,82,FALSE
policy_3005,F,dependent,18,64,FALSE
policy_3005,F,dependent,20,51,FALSE
policy_3009,M,own,52,65,FALSE
policy_3012,M,rent,62,63,FALSE
policy_3013,M,rent,49,86,TRUE
policy_3016,F,own,46,71,FALSE
policy_3020,F,dependent,17,79,FALSE
policy_3022,F,rent,45,96,TRUE
policy_3022,F,rent,44,89,FALSE
policy_3022,F,dependent,18,75,FALSE
policy_3024,M,own,64,71,TRUE
policy_3026,M,own,60,78,TRUE
policy_3026,F,dependent,21,62,FALSE
policy_3027,F,own,28,91,FALSE
policy_3027,F,own,39,47,FALSE
policy_3027,M,dependent,19,83,FALSE
policy_3028,F,own,53,49,TRUE
policy_3028,F,own,48,81,FALSE
policy_3030,M,own,53,78,TRUE
policy_3030,F,dependent,22,55,TRUE
policy_3030,F,dependent,17,75,FALSE
policy_3033,M,own,40,72,TRUE
policy_3034,M,own,59,81,TRUE
policy_3034,M,dependent,17,78,FALSE
policy_3035,F,own,71,75,FALSE
policy_3039,M,rent,42,86,TRUE
policy_3040,M,own,59,45,FALSE
policy_3040,F,own,67,89,FALSE
policy_3041,M,rent,39,87,TRUE
policy_3041,M,rent,76,64,TRUE
policy_3046,F,own,56,71,FALSE
policy_3047,M,rent,50,68,TRUE
policy_3047,M,dependent,20,64,FALSE
policy_3047,M,dependent,18,79,FALSE
policy_3048,M,own,73,75,TRUE
policy_3048,M,own,33,84,TRUE
policy_3048,F,dependent,19,43,FALSE
policy_3049,F,rent,42,96,TRUE
policy_3049,F,rent,49,64,TRUE
policy_3049,F,dependent,17,89,FALSE
policy_3052,F,rent,40,62,TRUE
policy_3052,M,dependent,19,76,FALSE
policy_3052,F,dependent,19,29,FALSE
policy_3052,M,dependent,20,59,FALSE
policy_3052,M,dependent,19,64,FALSE
policy_3056,M,own,48,84,TRUE
policy_3056,F,dependent,20,72,FALSE
policy_3056,F,dependent,21,24,FALSE
policy_3058,M,rent,55,74,TRUE
policy_3058,F,dependent,17,58,FALSE
policy_3060,F,own,48,72,TRUE
policy_3060,F,own,33,72,FALSE
policy_3062,M,own,56,71,TRUE
policy_3062,F,own,47,58,TRUE
policy_3063,F,rent,47,88,TRUE
policy_3064,F,own,55,28,TRUE
policy_3064,F,dependent,17,74,FALSE
policy_3065,F,rent,33,91,TRUE
policy_3067,M,own,51,89,FALSE
policy_3067,F,dependent,17,58,FALSE
policy_3067,M,dependent,18,63,FALSE
policy_3067,F,dependent,17,56,FALSE
policy_3069,M,rent,43,85,TRUE
policy_3069,F,rent,65,50,FALSE
policy_3070,M,own,49,89,TRUE
policy_3070,F,own,68,91,TRUE
policy_3070,M,dependent,17,60,FALSE
policy_3070,F,dependent,17,66,FALSE
policy_3070,F,dependent,17,59,FALSE
policy_3075,M,rent,44,87,TRUE
policy_3075,F,dependent,18,79,FALSE
policy_3075,M,dependent,22,25,FALSE
policy_3075,F,dependent,20,23,FALSE
policy_3079,M,own,57,88,FALSE
policy_3079,F,own,66,77,FALSE
policy_3079,F,dependent,17,70,FALSE
policy_3079,F,dependent,18,58,FALSE
policy_3079,M,dependent,16,77,FALSE
policy_3079,M,dependent,21,67,TRUE
policy_3080,M,own,33,75,TRUE
policy_3080,M,own,69,54,FALSE
policy_3080,M,dependent,18,48,FALSE
policy_3080,M,dependent,19,61,FALSE
policy_3080,F,dependent,17,-7,FALSE
policy_3081,M,own,61,73,FALSE
policy_3081,M,own,79,80,TRUE
policy_3081,M,dependent,16,68,FALSE
policy_3082,M,own,44,81,FALSE
policy_3083,M,rent,48,72,TRUE
policy_3083,F,dependent,18,52,FALSE
policy_3085,F,rent,43,87,TRUE
policy_3088,M,own,64,11,FALSE
policy_3088,F,own,34,67,TRUE
policy_3088,M,dependent,18,40,FALSE
policy_3089,F,own,45,73,TRUE
policy_3089,F,own,50,88,FALSE
policy_3092,F,rent,63,74,TRUE
policy_3092,F,rent,45,85,FALSE
policy_3093,M,rent,37,75,TRUE
policy_3093,F,dependent,20,77,FALSE
policy_3094,F,rent,53,71,TRUE
policy_3095,M,own,50,79,FALSE
policy_3097,F,own,45,51,TRUE
policy_3097,F,dependent,17,21,FALSE
policy_3099,M,own,41,67,NA
policy_3099,M,own,54,85,TRUE
policy_3100,M,own,41,83,TRUE
policy_3100,F,own,52,16,FALSE
policy_3101,M,rent,30,75,TRUE
policy_3102,M,rent,32,87,TRUE
policy_3102,F,rent,45,54,FALSE
policy_3103,M,rent,37,90,FALSE
policy_3103,F,dependent,16,68,FALSE
policy_3103,M,dependent,20,82,FALSE
policy_3107,M,own,35,87,FALSE
policy_3107,F,own,66,78,TRUE
policy_3107,M,dependent,17,64,FALSE
policy_3109,F,own,53,90,FALSE
policy_3110,M,own,38,85,FALSE
policy_3111,F,own,52,64,TRUE
policy_3115,F,rent,51,61,FALSE
policy_3117,F,own,59,85,FALSE
policy_3117,F,own,68,61,TRUE
policy_3117,M,dependent,18,74,FALSE
policy_3118,F,rent,53,84,TRUE
policy_3119,M,own,56,84,TRUE
policy_3119,M,dependent,17,72,FALSE
policy_3119,F,dependent,17,82,FALSE
policy_3121,M,own,55,82,FALSE
policy_3121,M,own,49,62,TRUE
policy_3121,F,dependent,16,81,FALSE
policy_3125,F,own,34,95,TRUE
policy_3126,M,own,77,58,TRUE
policy_3126,F,own,53,87,FALSE
policy_3128,M,own,41,90,TRUE
policy_3128,F,own,63,80,TRUE
policy_3128,M,dependent,19,50,FALSE
policy_3128,F,dependent,17,27,FALSE
policy_3128,M,dependent,17,77,FALSE
policy_3129,M,dependent,18,55,FALSE
policy_3131,M,dependent,19,72,FALSE
policy_3132,F,rent,51,50,FALSE
policy_3135,F,own,58,85,TRUE
policy_3135,F,own,51,82,FALSE
policy_3138,F,own,44,92,FALSE
policy_3138,F,dependent,20,53,FALSE
policy_3139,F,rent,32,49,TRUE
policy_3142,M,rent,46,84,FALSE
policy_3144,M,rent,43,90,FALSE
policy_3144,F,rent,48,90,TRUE
policy_3147,F,own,55,76,FALSE
policy_3148,M,rent,49,60,TRUE
policy_3149,M,own,58,88,TRUE
policy_3153,M,rent,52,68,TRUE
policy_3157,M,own,37,70,TRUE
policy_3157,M,dependent,19,68,FALSE
policy_3157,M,dependent,17,59,FALSE
policy_3162,F,rent,49,69,FALSE
policy_3162,M,rent,55,97,FALSE
policy_3163,M,own,43,80,TRUE
policy_3165,F,rent,88,85,FALSE
policy_3166,M,rent,48,63,FALSE
policy_3166,F,dependent,17,31,FALSE
policy_3166,M,dependent,17,58,FALSE
policy_3167,M,own,43,90,FALSE
policy_3167,F,own,46,83,TRUE
policy_3167,M,dependent,20,46,FALSE
policy_3167,M,dependent,18,75,FALSE
policy_3169,M,own,30,80,FALSE
policy_3177,M,own,58,94,TRUE
policy_3177,F,own,83,82,FALSE
policy_3177,F,dependent,21,56,FALSE
policy_3179,F,own,32,75,TRUE
policy_3181,M,rent,50,47,FALSE
policy_3181,M,dependent,19,66,FALSE
policy_3183,F,own,58,73,TRUE
policy_3183,M,dependent,19,75,FALSE
policy_3183,M,dependent,16,59,FALSE
policy_3183,M,dependent,17,78,FALSE
policy_3187,M,dependent,18,61,FALSE
policy_3188,M,dependent,18,59,FALSE
policy_3190,M,rent,37,80,FALSE
policy_3191,F,rent,55,46,TRUE
policy_3191,M,rent,51,76,TRUE
policy_3193,M,dependent,18,86,FALSE
policy_3194,F,rent,63,41,FALSE
policy_3197,M,own,41,77,TRUE
policy_3197,F,own,43,40,FALSE
policy_3197,M,dependent,17,59,FALSE
policy_3199,M,rent,46,76,FALSE
policy_3199,M,rent,51,96,TRUE
policy_3199,F,dependent,18,86,FALSE
policy_3204,M,own,54,78,FALSE
policy_3204,F,dependent,20,25,FALSE
policy_3204,F,dependent,18,76,FALSE
policy_3204,F,dependent,17,60,FALSE
policy_3204,F,dependent,18,63,FALSE
policy_3207,M,rent,56,63,TRUE
policy_3208,M,rent,48,83,FALSE
policy_3215,M,own,47,74,FALSE
policy_3215,M,dependent,20,76,FALSE
policy_3215,M,dependent,18,60,FALSE
policy_3216,F,own,72,59,TRUE
policy_3218,M,rent,109,39,TRUE
policy_3219,M,own,34,66,TRUE
policy_3219,M,dependent,17,40,FALSE
policy_3219,F,dependent,18,62,FALSE
policy_3224,F,rent,46,67,TRUE
policy_3224,F,rent,84,70,TRUE
policy_3226,M,rent,62,90,FALSE
policy_3226,F,rent,31,77,TRUE
policy_3228,M,rent,58,91,TRUE
policy_3228,F,rent,52,84,TRUE
policy_3229,F,rent,52,87,TRUE
policy_3229,F,dependent,18,75,FALSE
policy_3232,M,own,51,86,FALSE
policy_3232,M,dependent,17,66,FALSE
policy_3232,F,dependent,18,71,FALSE
policy_3232,M,dependent,19,83,FALSE
policy_3233,M,own,49,89,TRUE
policy_3233,F,dependent,21,54,TRUE
policy_3235,M,own,49,85,TRUE
policy_3235,F,own,43,93,TRUE
policy_3235,F,dependent,21,76,FALSE
policy_3235,F,dependent,17,86,FALSE
policy_3235,F,dependent,18,68,FALSE
policy_3236,F,rent,36,86,TRUE
policy_3236,F,rent,64,85,TRUE
policy_3239,M,rent,66,91,FALSE
policy_3240,M,own,67,76,TRUE
policy_3240,M,own,37,89,TRUE
policy_3242,F,own,42,40,TRUE
policy_3242,F,own,45,97,FALSE
policy_3242,M,dependent,18,32,FALSE
policy_3244,F,rent,47,57,TRUE
policy_3244,F,rent,43,71,FALSE
policy_3245,M,rent,51,84,TRUE
policy_3246,F,own,35,79,TRUE
policy_3247,F,rent,52,89,TRUE
policy_3248,M,rent,61,85,FALSE
policy_3248,M,rent,59,45,FALSE
policy_3250,M,own,68,91,TRUE
policy_3251,F,own,48,52,NA
policy_3251,F,own,54,87,FALSE
policy_3254,M,own,44,91,TRUE
policy_3254,M,dependent,17,49,FALSE
policy_3256,M,own,60,68,FALSE
policy_3258,M,rent,36,49,FALSE
policy_3258,F,dependent,18,64,FALSE
policy_3259,M,own,51,83,TRUE
policy_3259,F,dependent,21,49,FALSE
policy_3259,F,dependent,16,81,FALSE
policy_3261,F,rent,51,83,TRUE
policy_3261,M,dependent,16,5,FALSE
policy_3263,M,own,36,76,FALSE
policy_3266,M,own,56,44,TRUE
policy_3266,M,own,68,71,TRUE
policy_3268,F,own,64,89,FALSE
policy_3268,F,dependent,19,40,FALSE
policy_3268,F,dependent,17,64,FALSE
policy_3268,M,dependent,18,60,FALSE
policy_3268,M,dependent,19,85,FALSE
policy_3270,F,own,47,85,TRUE
policy_3271,F,own,43,72,TRUE
policy_3271,F,own,40,78,FALSE
policy_3271,M,dependent,19,71,FALSE
policy_3272,M,own,80,87,FALSE
policy_3272,F,dependent,17,85,FALSE
policy_3272,M,dependent,17,74,FALSE
policy_3273,M,rent,57,88,TRUE
policy_3273,F,rent,43,47,TRUE
policy_3274,M,rent,52,53,TRUE
policy_3274,M,rent,64,98,TRUE
policy_3274,F,dependent,18,87,FALSE
policy_3275,M,own,55,75,FALSE
policy_3275,F,own,53,84,TRUE
policy_3276,F,own,48,82,TRUE
policy_3280,M,rent,45,97,FALSE
policy_3281,M,own,49,73,TRUE
policy_3281,M,dependent,18,36,FALSE
policy_3287,M,own,57,78,TRUE
policy_3287,M,own,34,55,TRUE
policy_3289,F,rent,44,34,FALSE
policy_3290,M,rent,57,68,TRUE
policy_3290,F,rent,63,80,FALSE
policy_3290,F,dependent,17,48,FALSE
policy_3292,F,rent,59,85,FALSE
policy_3292,F,rent,34,64,FALSE
policy_3301,F,dependent,18,67,FALSE
policy_3302,F,own,44,79,FALSE
policy_3302,F,own,27,63,TRUE
policy_3302,M,dependent,18,68,FALSE
policy_3302,F,dependent,22,79,FALSE
policy_3304,M,rent,73,80,TRUE
policy_3304,F,dependent,18,71,FALSE
policy_3304,F,dependent,18,78,FALSE
policy_3304,F,dependent,17,43,FALSE
policy_3306,M,rent,51,71,FALSE
policy_3306,F,rent,59,91,FALSE
policy_3307,F,rent,51,90,TRUE
policy_3308,F,own,52,89,TRUE
policy_3309,M,own,45,64,FALSE
policy_3316,F,rent,61,81,TRUE
policy_3316,F,rent,35,91,TRUE
policy_3316,M,dependent,18,26,FALSE
policy_3316,F,dependent,16,69,FALSE
policy_3316,M,dependent,16,36,FALSE
policy_3316,M,dependent,20,81,FALSE
policy_3317,F,rent,55,89,TRUE
policy_3318,M,rent,68,79,TRUE
policy_3319,M,rent,43,47,TRUE
policy_3319,F,dependent,18,23,FALSE
policy_3319,F,dependent,17,78,FALSE
policy_3320,M,rent,51,92,TRUE
policy_3320,M,dependent,18,74,FALSE
policy_3321,F,rent,52,10,FALSE
policy_3324,M,rent,41,94,FALSE
policy_3324,F,dependent,19,79,FALSE
policy_3324,M,dependent,18,83,FALSE
policy_3326,M,rent,52,82,TRUE
policy_3326,M,dependent,19,73,FALSE
policy_3329,M,dependent,16,80,FALSE
policy_3330,M,rent,80,67,TRUE
policy_3334,M,rent,59,72,TRUE
policy_3338,F,rent,36,85,TRUE
policy_3338,F,rent,42,88,TRUE
policy_3339,F,own,55,29,TRUE
policy_3340,F,own,41,80,TRUE
policy_3340,M,own,61,83,FALSE
policy_3340,F,dependent,18,32,FALSE
policy_3347,F,rent,41,71,FALSE
policy_3347,F,dependent,18,83,FALSE
policy_3348,F,rent,52,92,FALSE
policy_3349,M,rent,46,70,TRUE
policy_3349,M,rent,56,79,FALSE
policy_3349,F,dependent,19,69,FALSE
policy_3350,F,own,62,84,TRUE
policy_3352,M,rent,43,67,TRUE
policy_3352,F,rent,44,63,FALSE
policy_3352,F,dependent,18,68,FALSE
policy_3352,M,dependent,19,31,FALSE
policy_3352,M,dependent,20,30,FALSE
policy_3353,M,own,48,83,TRUE
policy_3354,M,own,53,64,TRUE
policy_3354,F,own,44,88,TRUE
policy_3356,F,own,51,78,TRUE
policy_3359,M,rent,37,64,TRUE
policy_3359,M,rent,60,76,FALSE
policy_3360,M,rent,32,68,TRUE
policy_3362,M,rent,36,37,TRUE
policy_3362,F,rent,60,83,TRUE
policy_3364,M,own,49,87,TRUE
policy_3364,F,own,36,78,FALSE
policy_3366,M,own,69,50,TRUE
policy_3366,F,own,55,61,FALSE
policy_3369,M,rent,37,NA,FALSE
policy_3369,F,rent,48,69,FALSE
policy_3369,M,dependent,21,71,FALSE
policy_3369,M,dependent,18,78,FALSE
policy_3369,M,dependent,18,69,FALSE
policy_3370,F,rent,39,32,TRUE
policy_3371,F,own,61,63,TRUE
policy_3372,F,rent,55,75,FALSE
policy_3373,M,rent,50,65,TRUE
policy_3376,M,own,35,51,TRUE
policy_3376,F,own,29,81,NA
policy_3376,M,dependent,19,-12,FALSE
policy_3377,M,own,77,83,TRUE
policy_3378,M,own,42,75,TRUE
policy_3378,M,own,45,31,FALSE
policy_3379,F,own,42,82,FALSE
policy_3379,M,dependent,16,69,FALSE
policy_3379,M,dependent,16,66,FALSE
policy_3382,M,own,39,14,TRUE
policy_3382,M,dependent,17,79,FALSE
policy_3383,M,rent,40,82,TRUE
policy_3383,F,dependent,17,25,FALSE
policy_3383,M,dependent,18,55,FALSE
policy_3384,M,rent,55,56,TRUE
policy_3384,F,rent,48,92,FALSE
policy_3384,M,dependent,17,48,FALSE
policy_3385,M,rent,49,90,TRUE
policy_3385,F,rent,53,56,FALSE
policy_3386,M,rent,45,82,FALSE
policy_3386,F,dependent,17,86,FALSE
policy_3387,M,own,55,94,TRUE
policy_3390,F,rent,36,90,TRUE
policy_3391,M,own,60,74,FALSE
policy_3392,F,rent,81,87,TRUE
policy_3393,F,rent,45,60,TRUE
policy_3399,M,own,52,60,FALSE
policy_3399,F,own,60,59,TRUE
policy_3403,F,rent,37,61,TRUE
policy_3403,F,rent,42,63,TRUE
policy_3407,M,own,33,73,TRUE
policy_3407,F,own,50,58,TRUE
policy_3407,M,dependent,21,81,TRUE
policy_3407,F,dependent,16,84,FALSE
policy_3407,F,dependent,17,89,FALSE
policy_3410,F,own,54,79,TRUE
policy_3410,F,dependent,21,57,FALSE
policy_3411,F,rent,48,94,TRUE
policy_3413,F,own,47,69,FALSE
policy_3413,M,own,79,70,TRUE
policy_3416,M,rent,39,91,FALSE
policy_3416,F,rent,69,74,FALSE
policy_3418,F,dependent,19,77,FALSE
policy_3419,F,own,38,75,FALSE
policy_3419,F,own,45,68,TRUE
policy_3420,M,own,40,93,TRUE
policy_3422,M,rent,43,90,FALSE
policy_3422,F,rent,50,71,TRUE
policy_3422,F,dependent,17,70,FALSE
policy_3422,M,dependent,18,33,FALSE
policy_3423,F,rent,48,77,FALSE
policy_3423,F,rent,41,64,TRUE
policy_3425,F,rent,40,72,TRUE
policy_3425,F,dependent,20,81,FALSE
policy_3427,M,own,50,70,FALSE
policy_3428,M,own,40,82,TRUE
policy_3428,F,dependent,18,35,FALSE
policy_3428,M,dependent,18,20,FALSE
policy_3430,M,rent,58,94,TRUE
policy_3430,M,rent,49,62,FALSE
policy_3430,F,dependent,21,43,TRUE
policy_3430,M,dependent,16,55,FALSE
policy_3431,M,rent,32,77,FALSE
policy_3434,F,dependent,19,55,FALSE
policy_3435,M,rent,49,82,TRUE
policy_3435,F,rent,67,56,FALSE
policy_3435,M,dependent,17,43,FALSE
policy_3437,F,own,58,88,TRUE
policy_3438,M,rent,52,56,TRUE
policy_3438,F,dependent,19,55,FALSE
policy_3439,M,own,44,75,TRUE
policy_3439,F,own,47,62,TRUE
policy_3439,F,dependent,19,47,FALSE
policy_3441,M,rent,35,69,FALSE
policy_3441,M,dependent,18,65,FALSE
policy_3443,M,rent,67,66,FALSE
policy_3443,F,rent,81,93,FALSE
policy_3444,M,own,57,87,TRUE
policy_3444,F,dependent,18,71,FALSE
policy_3444,M,dependent,17,87,FALSE
policy_3445,F,own,61,91,TRUE
policy_3445,F,dependent,18,75,FALSE
policy_3445,M,dependent,18,68,FALSE
policy_3447,M,own,57,65,FALSE
policy_3447,M,own,41,74,TRUE
policy_3450,M,rent,77,85,TRUE
policy_3450,F,dependent,17,76,FALSE
policy_3450,M,dependent,17,46,FALSE
policy_3454,F,own,92,77,TRUE
policy_3454,F,own,37,61,TRUE
policy_3454,F,dependent,18,83,FALSE
policy_3454,F,dependent,19,91,FALSE
policy_3457,F,rent,59,69,FALSE
policy_3457,M,dependent,16,87,FALSE
policy_3457,M,dependent,17,54,FALSE
policy_3457,M,dependent,18,67,FALSE
policy_3457,F,dependent,19,53,FALSE
policy_3458,M,own,44,74,TRUE
policy_3458,F,dependent,18,61,FALSE
policy_3459,M,own,39,67,FALSE
policy_3459,F,dependent,17,60,FALSE
policy_3459,F,dependent,18,2,FALSE
policy_3461,M,rent,51,85,FALSE
policy_3461,F,rent,54,72,TRUE
policy_3461,F,dependent,16,85,FALSE
policy_3463,F,rent,67,83,TRUE
policy_3464,F,rent,63,87,FALSE
policy_3467,M,rent,44,90,TRUE
policy_3467,M,dependent,17,79,FALSE
policy_3468,F,rent,48,90,FALSE
policy_3470,M,rent,53,53,FALSE
policy_3470,F,dependent,18,51,FALSE
policy_3470,F,dependent,18,31,FALSE
policy_3470,M,dependent,16,63,FALSE
policy_3471,M,own,40,84,TRUE
policy_3472,M,own,74,81,FALSE
policy_3473,F,own,54,76,TRUE
policy_3473,F,own,33,96,TRUE
policy_3473,F,dependent,19,83,FALSE
policy_3474,M,own,50,62,TRUE
policy_3474,F,dependent,18,56,FALSE
policy_3474,M,dependent,17,10,FALSE
policy_3475,F,rent,49,68,FALSE
policy_3476,M,rent,29,76,TRUE
policy_3476,M,rent,28,82,TRUE
policy_3478,M,rent,47,81,TRUE
policy_3479,M,rent,31,87,FALSE
policy_3479,M,dependent,19,80,FALSE
policy_3479,M,dependent,18,73,FALSE
policy_3479,F,dependent,17,71,FALSE
policy_3479,F,dependent,19,82,FALSE
policy_3480,M,rent,51,66,TRUE
policy_3480,F,rent,53,86,TRUE
policy_3481,M,own,43,72,TRUE
policy_3481,F,own,52,76,FALSE
policy_3483,M,rent,53,85,FALSE
policy_3485,F,dependent,16,86,FALSE
policy_3488,M,rent,71,65,TRUE
policy_3488,M,rent,64,42,TRUE
policy_3488,M,dependent,18,59,FALSE
policy_3490,F,rent,65,83,TRUE
policy_3495,M,own,63,85,FALSE
policy_3495,M,dependent,18,73,FALSE
policy_3495,F,dependent,18,67,FALSE
policy_3495,M,dependent,19,76,FALSE
policy_3496,M,own,72,95,TRUE
policy_3498,F,own,41,93,FALSE
policy_3498,F,own,55,85,TRUE
policy_3498,M,dependent,20,83,FALSE
policy_3499,M,rent,36,87,FALSE
policy_3499,F,rent,51,59,TRUE
policy_3500,M,rent,56,62,FALSE
policy_3502,F,own,47,86,TRUE
policy_3502,F,dependent,19,20,FALSE
policy_3502,F,dependent,18,58,FALSE
policy_3502,M,dependent,19,42,FALSE
policy_3502,F,dependent,18,65,FALSE
policy_3502,M,dependent,18,66,FALSE
policy_3505,M,own,58,84,TRUE
policy_3505,F,own,36,91,FALSE
policy_3505,F,dependent,19,69,FALSE
policy_3505,M,dependent,17,80,FALSE
policy_3505,M,dependent,17,80,FALSE
policy_3507,M,own,66,66,TRUE
policy_3507,M,dependent,17,57,FALSE
policy_3507,F,dependent,16,55,FALSE
policy_3507,F,dependent,17,84,FALSE
policy_3509,M,own,48,58,TRUE
policy_3509,M,own,67,58,TRUE
policy_3509,F,dependent,17,40,FALSE
policy_3510,F,rent,49,86,FALSE
policy_3510,F,rent,44,93,TRUE
policy_3510,F,dependent,17,54,FALSE
policy_3511,M,rent,52,43,FALSE
policy_3511,F,rent,53,88,TRUE
policy_3512,F,own,36,87,FALSE
policy_3515,F,rent,35,60,FALSE
policy_3518,F,rent,40,74,FALSE
policy_3525,F,rent,61,83,FALSE
policy_3526,M,own,70,58,TRUE
policy_3526,F,own,53,65,TRUE
policy_3527,M,rent,35,71,FALSE
policy_3527,M,rent,32,95,TRUE
policy_3528,F,dependent,19,56,FALSE
policy_3530,M,rent,56,90,FALSE
policy_3530,M,rent,61,50,TRUE
policy_3530,M,dependent,18,78,FALSE
policy_3532,M,dependent,18,46,FALSE
policy_3533,M,own,51,83,FALSE
policy_3533,F,own,54,77,FALSE
policy_3533,F,dependent,18,85,FALSE
policy_3534,M,own,43,68,FALSE
policy_3537,F,rent,65,81,TRUE
policy_3539,M,own,79,86,FALSE
policy_3539,F,own,49,86,TRUE
policy_3539,F,dependent,19,35,FALSE
policy_3540,M,rent,34,71,TRUE
policy_3542,F,rent,67,81,TRUE
policy_3542,M,dependent,18,39,FALSE
policy_3544,M,own,43,73,FALSE
policy_3544,M,dependent,17,81,FALSE
policy_3544,M,dependent,16,65,FALSE
policy_3547,M,rent,55,63,FALSE
policy_3547,F,dependent,18,70,FALSE
policy_3547,M,dependent,18,65,FALSE
policy_3552,M,rent,43,79,TRUE
policy_3552,F,rent,40,71,TRUE
policy_3554,F,rent,70,68,TRUE
policy_3554,F,dependent,16,69,FALSE
policy_3557,M,own,51,93,TRUE
policy_3557,F,dependent,18,74,FALSE
policy_3557,M,dependent,16,61,FALSE
policy_3557,F,dependent,19,58,FALSE
policy_3560,F,own,43,63,TRUE
